date,channel,spend,reach,impressions
2024-09-25,Digital,1643.64,314185,1440478
2024-09-25,Social,957.03,244236,565253
2024-09-25,Search,690.75,131505,267983
2024-09-26,TV,4543.74,398481,669236
2024-09-26,Digital,2240.14,475207,1661683
2024-09-26,Social,1209.83,324706,662324
2024-09-26,Search,769.68,150786,305737
2024-09-27,TV,3419.12,259980,464684
2024-09-27,Digital,1638.32,315611,1240423
2024-09-27,Social,928.54,214981,572239
2024-09-27,Search,649.63,112245,246760
2024-09-28,TV,2919.84,241771,464991
2024-09-28,Digital,1629.12,352774,1359457
2024-09-28,Social,786.12,193143,485697
2024-09-28,Search,454.95,78358,180400
2024-09-29,TV,3125.66,268135,496961
2024-09-29,Digital,1251.88,230603,1026651
2024-09-29,Social,794.63,198320,509905
2024-09-29,Search,574.88,104670,229412
2024-09-30,TV,3705.61,290228,508880
2024-09-30,Digital,1761.93,366267,1352829
2024-09-30,Social,858.87,215301,502616
2024-09-30,Search,539.17,94209,208166
2024-10-01,TV,3810.41,331054,533295
2024-10-01,Digital,1750.61,374945,1451087
2024-10-01,Social,1022.26,277959,664246
2024-10-01,Search,661.49,119623,266728
2024-10-02,TV,3550.46,308198,568164
2024-10-02,Digital,1881.98,384937,1472498
2024-10-02,Social,1164.32,306285,653269
2024-10-02,Search,557.17,100320,207548
2024-10-03,TV,3457.23,264771,558352
2024-10-03,Digital,1529.02,295305,1111772
2024-10-03,Social,1077.91,278881,687422
2024-10-03,Search,647.54,117498,278029
2024-10-04,TV,2745.20,230800,384403
2024-10-04,Digital,1971.05,413589,1708654
2024-10-04,Social,1027.49,250791,608661
2024-10-04,Search,711.53,122772,300985
2024-10-05,TV,3453.77,278795,480369
2024-10-05,Digital,1258.63,274116,1047669
2024-10-05,Social,764.23,177454,455122
2024-10-05,Search,425.24,74686,154075
2024-10-06,TV,2821.18,247990,421748
2024-10-06,Digital,1433.31,290161,1222593
2024-10-06,Social,709.22,185934,417589
2024-10-06,Search,480.85,89423,181859
2024-10-07,TV,3839.84,297784,618608
2024-10-07,Digital,2239.72,470946,1955173
2024-10-07,Social,938.82,227295,554876
2024-10-07,Search,515.28,87052,212309
2024-10-08,TV,4385.90,347567,676873
2024-10-08,Digital,1430.37,301357,1042670
2024-10-08,Social,921.60,223785,562250
2024-10-08,Search,690.61,117306,300636
2024-10-09,TV,3765.55,309439,601536
2024-10-09,Digital,1657.52,309638,1284747
2024-10-09,Social,1130.80,305970,652989
2024-10-09,Search,570.87,95835,217139
2024-10-10,TV,3825.85,295726,555255
2024-10-10,Digital,1115.05,241218,895824
2024-10-10,Social,953.43,225148,581077
2024-10-10,Search,474.95,84633,205766
2024-10-11,TV,3552.44,261701,523867
2024-10-11,Digital,1871.82,409633,1508667
2024-10-11,Social,1121.64,285108,691507
2024-10-11,Search,592.45,114408,232226
2024-10-12,TV,2632.84,206034,417577
2024-10-12,Digital,1289.21,277116,1006640
2024-10-12,Social,1042.83,249160,647124
2024-10-12,Search,481.91,93644,202251
2024-10-13,TV,2185.74,164620,341741
2024-10-13,Digital,1557.92,319286,1139287
2024-10-13,Social,718.57,183317,418400
2024-10-13,Search,416.85,74512,173059
2024-10-14,TV,4506.81,355009,630278
2024-10-14,Digital,1926.33,398934,1467640
2024-10-14,Social,878.86,227515,504015
2024-10-14,Search,781.26,131055,298416
2024-10-15,TV,3583.20,289818,518456
2024-10-15,Digital,1857.27,338703,1375501
2024-10-15,Social,967.23,263823,589152
2024-10-15,Search,552.67,90108,204148
2024-10-16,TV,3588.05,263570,566108
2024-10-16,Digital,1528.93,284000,1155589
2024-10-16,Social,872.71,198687,564583
2024-10-16,Search,709.77,128987,312196
2024-10-17,TV,4514.86,393453,659076
2024-10-17,Digital,1952.19,368454,1548335
2024-10-17,Social,1039.97,254984,564224
2024-10-17,Search,565.37,104531,223878
2024-10-18,TV,4186.75,306194,605250
2024-10-18,Digital,2263.14,441851,1849670
2024-10-18,Social,912.50,237106,556410
2024-10-18,Search,542.88,105496,210787
2024-10-19,TV,2276.03,186146,332586
2024-10-19,Digital,1421.75,276835,1226355
2024-10-19,Social,679.87,176369,398680
2024-10-19,Search,562.06,102449,230740
2024-10-20,TV,2489.88,193794,402620
2024-10-20,Digital,1475.39,315134,1274167
2024-10-20,Social,606.12,164926,377466
2024-10-20,Search,435.02,72523,186299
2024-10-21,TV,3955.83,343874,645877
2024-10-21,Digital,1761.09,379988,1485976
2024-10-21,Social,882.11,232650,484207
2024-10-21,Search,531.72,98583,195516
2024-10-22,TV,4424.72,331674,637075
2024-10-22,Digital,2015.16,435894,1609367
2024-10-22,Social,957.26,218257,540411
2024-10-22,Search,539.36,102705,222854
2024-10-23,TV,3168.32,259698,452633
2024-10-23,Digital,1900.48,357478,1524302
2024-10-23,Social,1002.01,273101,563756
2024-10-23,Search,567.74,106869,235416
2024-10-24,TV,3755.78,275918,526018
2024-10-24,Digital,2301.07,505501,1980048
2024-10-24,Social,935.55,218585,527681
2024-10-24,Search,766.23,145449,290160
2024-10-25,TV,3099.60,224264,441740
2024-10-25,Digital,1466.48,274292,1223998
2024-10-25,Social,1130.65,274843,723223
2024-10-25,Search,439.43,73793,175004
2024-10-26,TV,2603.54,216923,373528
2024-10-26,Digital,1664.98,354127,1360696
2024-10-26,Social,753.07,203738,428043
2024-10-26,Search,509.63,85382,195798
2024-10-27,TV,3366.85,274430,550966
2024-10-27,Digital,1428.12,301717,1074846
2024-10-27,Social,659.92,180731,377101
2024-10-27,Search,643.35,115858,250490
2024-10-28,TV,4064.57,342538,624734
2024-10-28,Digital,1937.45,402363,1671633
2024-10-28,Social,851.82,199567,484437
2024-10-28,Search,661.20,126619,244168
2024-10-29,TV,3808.70,284307,524037
2024-10-29,Digital,1899.53,394783,1429607
2024-10-29,Social,1081.82,248400,661042
2024-10-29,Search,652.09,112805,236545
2024-10-30,TV,2706.28,197048,409597
2024-10-30,Digital,1395.23,280625,1020245
2024-10-30,Social,878.94,233340,491271
2024-10-30,Search,684.65,113797,277818
2024-10-31,TV,3211.93,233113,448456
2024-10-31,Digital,1355.31,280317,1017503
2024-10-31,Social,841.68,223744,475401
2024-10-31,Search,693.69,123423,258142
2024-11-01,TV,5685.64,466316,850979
2024-11-01,Digital,1926.01,423082,1686815
2024-11-01,Social,1403.87,320729,839670
2024-11-01,Search,720.18,116963,297013
2024-11-02,TV,3747.89,275379,518912
2024-11-02,Digital,1484.06,297178,1249630
2024-11-02,Social,1094.84,293789,605929
2024-11-02,Search,798.25,150069,337290
2024-11-03,TV,5565.34,422878,910382
2024-11-03,Digital,2219.40,422883,1728601
2024-11-03,Social,1327.75,315746,799716
2024-11-03,Search,729.47,138393,282738
2024-11-04,TV,6027.93,467453,940963
2024-11-04,Digital,2353.76,457392,2018458
2024-11-04,Social,1332.44,354796,840381
2024-11-04,Search,954.61,161828,373778
2024-11-05,TV,6205.80,542106,931582
2024-11-05,Digital,2258.54,413478,1861877
2024-11-05,Social,1708.88,450220,987486
2024-11-05,Search,745.57,144637,313438
2024-11-06,TV,7780.43,678964,1227680
2024-11-06,Digital,2625.43,532786,2049563
2024-11-06,Social,1497.99,366929,891904
2024-11-06,Search,880.83,143128,358944
2024-11-07,TV,5220.59,447939,856361
2024-11-07,Digital,3698.65,724523,3020818
2024-11-07,Social,1565.58,412206,886405
2024-11-07,Search,871.85,155715,315906
2024-11-08,TV,6564.15,527538,887913
2024-11-08,Digital,3187.21,577066,2547460
2024-11-08,Social,1640.60,373117,968777
2024-11-08,Search,871.89,149082,328961
2024-11-09,TV,4285.94,360200,622016
2024-11-09,Digital,2203.53,443748,1759622
2024-11-09,Social,1076.05,279422,652351
2024-11-09,Search,868.60,160195,357937
2024-11-10,TV,4276.27,357989,685152
2024-11-10,Digital,2414.07,482127,1793033
2024-11-10,Social,1223.32,308384,762246
2024-11-10,Search,632.80,118138,255670
2024-11-11,TV,5231.20,403126,842788
2024-11-11,Digital,3076.78,579859,2593998
2024-11-11,Social,1925.88,508599,1262730
2024-11-11,Search,716.05,139698,287530
2024-11-12,TV,6293.21,496244,952036
2024-11-12,Digital,3392.73,734035,2740137
2024-11-12,Social,1264.95,320197,779450
2024-11-12,Search,940.16,157226,356548
2024-11-13,TV,6227.48,471832,888413
2024-11-13,Digital,2826.46,549927,2175790
2024-11-13,Social,1136.81,285184,714562
2024-11-13,Search,1049.73,205719,400219
2024-11-14,TV,4823.43,354104,656747
2024-11-14,Digital,3095.88,585490,2455586
2024-11-14,Social,1412.83,349128,830680
2024-11-14,Search,1000.93,166541,389030
2024-11-15,TV,5263.76,388331,833188
2024-11-15,Digital,3268.83,621477,2395118
2024-11-15,Social,1229.55,320097,768914
2024-11-15,Search,995.98,186557,429598
2024-11-16,TV,4969.61,367215,716654
2024-11-16,Digital,2303.45,499151,1975346
2024-11-16,Social,1183.70,296896,662833
2024-11-16,Search,679.93,128471,245980
2024-11-17,TV,3967.75,325710,580768
2024-11-17,Digital,2380.99,461972,1812679
2024-11-17,Social,1124.55,266900,675615
2024-11-17,Search,584.25,100022,250027
2024-11-18,TV,5880.51,445176,873622
2024-11-18,Digital,1997.27,438491,1695907
2024-11-18,Social,1636.09,423475,1007549
2024-11-18,Search,1202.67,208460,528394
2024-11-19,TV,6040.51,474568,892301
2024-11-19,Digital,2474.08,446211,2174210
2024-11-19,Social,1549.06,422529,956118
2024-11-19,Search,881.96,147248,352541
2024-11-20,TV,5938.62,477242,944215
2024-11-20,Digital,3034.36,603422,2314393
2024-11-20,Social,1562.59,418558,1024915
2024-11-20,Search,977.02,173929,419906
2024-11-21,TV,5985.35,453139,874037
2024-11-21,Digital,3518.98,744068,2564835
2024-11-21,Social,1118.41,286926,606823
2024-11-21,Search,802.06,152745,301170
2024-11-22,TV,6900.52,560166,1015699
2024-11-22,Digital,2918.14,632504,2269480
2024-11-22,Social,1409.38,346133,878297
2024-11-22,Search,917.63,157232,395797
2024-11-23,TV,4279.89,326990,645539
2024-11-23,Digital,2068.28,393128,1579176
2024-11-23,Social,1436.97,381726,781811
2024-11-23,Search,514.12,96076,192185
2024-11-24,TV,3433.64,286367,522916
2024-11-24,Digital,2164.82,465547,1601661
2024-11-24,Social,1222.50,296786,701971
2024-11-24,Search,577.75,109171,227762
2024-11-25,TV,5375.92,394338,845398
2024-11-25,Digital,2998.34,623259,2563015
2024-11-25,Social,1425.00,351627,850666
2024-11-25,Search,808.62,135903,291606
2024-11-26,TV,6462.09,561449,1044725
2024-11-26,Digital,2830.45,610011,2363290
2024-11-26,Social,2134.36,502075,1230936
2024-11-26,Search,1111.81,203326,469910
2024-11-27,TV,5356.45,401444,773424
2024-11-27,Digital,2450.47,452605,1924811
2024-11-27,Social,1529.62,356578,877115
2024-11-27,Search,1030.65,194135,421004
2024-11-28,TV,5345.22,443312,729010
2024-11-28,Digital,2171.49,398729,1567906
2024-11-28,Social,985.12,227832,616148
2024-11-28,Search,816.02,140534,336598
2024-11-29,TV,3636.07,304712,516984
2024-11-29,Digital,3128.33,670268,2689844
2024-11-29,Social,1586.42,380877,910318
2024-11-29,Search,606.33,113479,259663
2024-11-30,TV,4727.41,388563,764358
2024-11-30,Digital,2577.00,489137,2149683
2024-11-30,Social,1182.45,318492,765082
2024-11-30,Search,525.49,88951,198143
2024-12-01,TV,4652.59,370113,678236
2024-12-01,Digital,2479.07,486431,1980061
2024-12-01,Social,1225.79,288558,797004
2024-12-01,Search,708.88,125418,273668
2024-12-02,TV,5462.03,455400,753081
2024-12-02,Digital,3258.99,597410,2616398
2024-12-02,Social,1741.49,477569,1115068
2024-12-02,Search,1098.27,212131,479735
2024-12-03,TV,6821.83,548119,1042617
2024-12-03,Digital,2643.40,483528,2208415
2024-12-03,Social,1855.22,428631,1221960
2024-12-03,Search,936.51,155735,359673
2024-12-04,TV,5078.37,423540,698030
2024-12-04,Digital,2988.50,550250,2430255
2024-12-04,Social,1415.01,359170,825786
2024-12-04,Search,932.28,161213,390174
2024-12-05,TV,5000.08,377037,784763
2024-12-05,Digital,3692.74,778373,2963754
2024-12-05,Social,1182.69,286002,739479
2024-12-05,Search,875.19,149380,385084
2024-12-06,TV,4518.47,365784,723694
2024-12-06,Digital,1827.54,382175,1449894
2024-12-06,Social,1763.99,475162,1086447
2024-12-06,Search,996.52,173656,372505
2024-12-07,TV,4610.74,387372,723019
2024-12-07,Digital,2057.24,415967,1491347
2024-12-07,Social,1419.92,348318,864176
2024-12-07,Search,677.04,123952,277017
2024-12-08,TV,3938.38,284793,595617
2024-12-08,Digital,1850.69,359817,1545378
2024-12-08,Social,1294.28,344856,799333
2024-12-08,Search,1032.77,180730,377016
2024-12-09,TV,5106.88,422329,709896
2024-12-09,Digital,3466.33,638972,2893573
2024-12-09,Social,1564.45,429678,933486
2024-12-09,Search,854.79,164078,358962
2024-12-10,TV,5703.87,414935,812110
2024-12-10,Digital,2731.38,548481,1993152
2024-12-10,Social,1241.73,305273,776862
2024-12-10,Search,762.54,144495,320353
2024-12-11,TV,6166.10,447568,980511
2024-12-11,Digital,2692.60,570235,2242957
2024-12-11,Social,1070.61,268447,613197
2024-12-11,Search,808.49,138872,301053
2024-12-12,TV,5306.47,443411,802469
2024-12-12,Digital,2381.55,511102,2070565
2024-12-12,Social,1599.29,364578,954731
2024-12-12,Search,1063.72,183289,456418
2024-12-13,TV,5931.52,468983,876750
2024-12-13,Digital,2415.21,472913,2000556
2024-12-13,Social,1752.24,408285,967859
2024-12-13,Search,1036.42,205133,395615
2024-12-14,TV,3686.63,316112,586888
2024-12-14,Digital,2181.32,409549,1687064
2024-12-14,Social,1205.62,282470,792087
2024-12-14,Search,757.49,133545,332793
2024-12-15,TV,4344.21,371527,637157
2024-12-15,Digital,2359.67,514600,1795498
2024-12-15,Social,1324.61,361119,750687
2024-12-15,Search,928.05,150681,401696
2024-12-16,TV,5790.33,459654,916367
2024-12-16,Digital,1233.12,234682,1037910
2024-12-16,Social,1479.17,339213,890153
2024-12-16,Search,835.45,139753,310687
2024-12-17,TV,4256.38,331527,590591
2024-12-17,Digital,2959.00,616429,2225218
2024-12-17,Social,1515.70,415562,829725
2024-12-17,Search,752.54,143544,321516
2024-12-18,TV,6234.31,541053,917976
2024-12-18,Digital,2515.98,546540,1889648
2024-12-18,Social,1334.96,366639,741624
2024-12-18,Search,940.61,170421,365331
2024-12-19,TV,4440.56,374483,630232
2024-12-19,Digital,3233.71,600152,2735215
2024-12-19,Social,1594.36,412474,896585
2024-12-19,Search,857.94,162178,323127
2024-12-20,TV,7114.64,593925,1136467
2024-12-20,Digital,2977.59,623310,2484206
2024-12-20,Social,1763.56,448303,982496
2024-12-20,Search,993.85,168431,432173
2024-12-21,TV,5314.68,383604,748973
2024-12-21,Digital,2252.45,426454,1896263
2024-12-21,Social,1042.17,262492,664160
2024-12-21,Search,575.32,97562,220044
2024-12-22,TV,3401.10,249367,495884
2024-12-22,Digital,2465.99,491901,1991501
2024-12-22,Social,1261.27,297603,696375
2024-12-22,Search,673.55,121814,280781
2024-12-23,TV,4631.43,384377,641036
2024-12-23,Digital,2307.58,503003,1872411
2024-12-23,Social,1467.66,401936,903110
2024-12-23,Search,953.52,164623,407660
2024-12-24,TV,5176.56,441622,721211
2024-12-24,Digital,3090.87,601809,2554631
2024-12-24,Social,1344.20,344162,751245
2024-12-24,Search,912.35,157305,352037
2024-12-25,TV,5349.92,423739,826193
2024-12-25,Digital,2232.56,490342,1822673
2024-12-25,Social,1287.75,302889,807545
2024-12-25,Search,918.21,153138,403427
2024-12-26,TV,5968.93,433393,913825
2024-12-26,Digital,3551.01,726339,2901711
2024-12-26,Social,1788.89,448822,1012734
2024-12-26,Search,828.03,140437,344021
2024-12-27,TV,6124.59,499165,895561
2024-12-27,Digital,2847.89,578879,2357686
2024-12-27,Social,1891.49,499295,1175964
2024-12-27,Search,880.76,165749,326076
2024-12-28,TV,4971.06,427665,780919
2024-12-28,Digital,2167.77,435635,1782044
2024-12-28,Social,1161.71,287972,765399
2024-12-28,Search,605.97,108949,240985
2024-12-29,TV,5117.23,415683,772479
2024-12-29,Digital,1704.80,323681,1380074
2024-12-29,Social,993.63,267813,536678
2024-12-29,Search,829.42,150123,310879
2024-12-30,TV,6200.80,463214,856299
2024-12-30,Digital,3191.49,619464,2685638
2024-12-30,Social,1517.23,363752,923586
2024-12-30,Search,1148.85,226884,434527
2024-12-31,TV,4699.58,407318,675192
2024-12-31,Digital,2459.74,462536,1992541
2024-12-31,Social,1341.46,329648,794492
2024-12-31,Search,1147.72,213305,446969
